label	sampleid	d	arrival	iforderpv_24h	decisionhabit_user	historyvisit_7ordernum	historyvisit_totalordernum	hotelcr	ordercanceledprecent	landhalfhours	ordercanncelednum	commentnums	starprefer	novoters	consuming_capacity	historyvisit_avghotelnum	cancelrate	historyvisit_visit_detailpagenum	delta_price1	price_sensitive	hoteluv	businessrate_pre	ordernum_oneyear	cr_pre	avgprice	lowestprice	firstorder_bu	customereval_pre2	delta_price2	commentnums_pre	customer_value_profit	commentnums_pre2	cancelrate_pre	novoters_pre2	novoters_pre	ctrip_profits	deltaprice_pre2_t1	lowestprice_pre	uv_pre	uv_pre2	lowestprice_pre2	lasthtlordergap	businessrate_pre2	cityuvs	cityorders	lastpvgap	cr	sid	visitnum_oneyear	h
0	52400	2016-05-19	2016-05-19	0	2.0	NULL	2	1.12	0.99	0	168	4	60.0	129	48.0	3.3	576	4	-48.0	23.0	19.9	0.53	2	1.08	576.0	196.0	12.0	4.0	152.0	1237	0.394	693.0	0.21	875.0	1509	0.36	26.0	624.0	30.06	26.013	424.0	26028	0.54	0.107	0.007	576	1.14	60	1659	17
1	52402	2016-05-19	2016-05-19	1	NULL	NULL	NULL	1.04	NULL	11	NULL	NULL	40.0	1	10.0	NULL	11	NULL	-19.0	0.0	1.133	0.68	NULL	1.18	102.0	138.0	13.0	2.5	-16.0	289	0.03	206.0	0.42	449.0	548	0.027	-2.0	120.0	4.293	8.215	118.0	NULL	0.62	0.2	0.04	NULL	NULL	10	NULL	19
0	52405	2016-05-19	2016-05-25	1	2.0	NULL	4	1.09	0.75	1	3	NULL	80.0	128	14.0	2.0	448	19	290.0	0.0	27.253	NULL	4	1.05	429.0	120.0	13.0	3.6	125.0	4	-0.068	824.0	0.38	1139.0	211	-0.067	0.0	139.0	67.473	56.379	305.0	446932	0.29	0.953	0.08	65	1.0	346	223	22
1	52407	2016-05-19	2016-05-21	1	NULL	NULL	NULL	1.03	NULL	1	NULL	812	NULL	968	NULL	NULL	1187	NULL	NULL	NULL	182.987	0.42	NULL	1.05	NULL	88.0	NULL	1.6	NULL	365	NULL	103.0	0.27	161.0	630	NULL	9.0	129.0	43.713	11.251	94.0	NULL	0.41	4.653	0.733	NULL	NULL	2	NULL	13
0	52408	2016-05-19	2016-05-19	0	2.0	3	6	1.09	0.0	0	0	3024	42.9	4618	12.0	2.3	1517	37	-493.0	18.0	71.153	0.16	6	1.05	141.0	364.0	13.0	5.8	-431.0	3529	-0.06	3220.0	0.38	4367.0	4824	-0.053	29.0	634.0	169.067	148.213	572.0	1461	0.2	1.207	0.287	770	1.33	286	1216	11
0	52409	2016-05-19	2016-05-20	0	3.0	NULL	27	1.14	0.31	13	242	2110	80.8	3209	37.0	3.3	2765	1	-51.0	24.0	87.153	0.65	27	1.08	367.0	389.0	13.0	3.3	66.0	4048	3.317	1441.0	0.32	2021.0	5308	3.567	0.0	418.0	205.707	112.269	301.0	5890	0.69	14.527	3.227	3144	1.38	335	3118	19
0	52412	2016-05-19	2016-05-19	0	1.0	NULL	1	1.03	0.0	0	0	93	60.0	110	33.0	1.0	15	3	-116.0	0.0	2.547	NULL	1	1.04	338.0	337.0	12.0	2.0	-72.0	11	-0.016	90.0	0.42	116.0	22	-1.18	1.0	454.0	6.567	7.702	410.0	314089	0.01	0.213	0.02	236	1.0	60	963	17
0	52413	2016-05-19	2016-05-19	0	NULL	NULL	NULL	1.03	0.0	0	0	15152	80.0	22192	64.0	NULL	11389	NULL	-139.0	67.0	1566.773	NULL	1	1.0	641.0	664.0	13.0	0.7	0.0	12	4.778	17.0	0.17	18.0	13	NULL	-35.0	780.0	35.76	26.929	641.0	355727	NULL	20.48	5.153	6375	NULL	208	2419	6
0	52414	2016-05-19	2016-05-19	0	3.0	NULL	14	1.03	0.41	0	194	3902	92.0	5146	100.0	4.7	1231	9	-135.0	32.0	201.147	0.06	14	1.01	1065.0	667.0	13.0	4.5	-135.0	308	6.696	308.0	0.24	488.0	488	7.54	91.0	1200.0	173.447	173.447	1200.0	14320	0.06	1.013	0.187	2788	1.07	558	8537	14
0	52415	2016-05-19	2016-05-19	0	3.0	NULL	NULL	1.1	NULL	0	NULL	103	40.0	837	12.0	3.0	366	5	-57.0	20.0	11.767	NULL	NULL	1.07	120.0	152.0	12.0	3.0	-79.0	1	0.095	623.0	0.49	1042.0	41	0.74	3.0	177.0	12.0	28.49	199.0	NULL	0.63	5.12	1.22	2715	1.0	611	2796	13
0	52419	2016-05-19	2016-05-19	0	2.0	NULL	1	1.02	0.0	0	0	551	80.0	1557	45.0	2.3	1183	5	-41.0	5.0	262.947	0.06	1	1.02	458.0	247.0	13.0	5.0	-41.0	5090	-0.037	5090.0	0.12	6156.0	6156	0.893	47.0	499.0	401.393	401.393	499.0	409787	0.06	14.56	2.42	2007	1.0	50	211	4
0	52420	2016-05-19	2016-05-19	0	1.0	NULL	12	1.06	0.01	NULL	3	465	78.8	743	44.0	1.0	308	NULL	NULL	11.0	14.173	NULL	12	NULL	438.0	318.0	13.0	NULL	NULL	NULL	4.175	NULL	NULL	NULL	NULL	3.447	NULL	NULL	NULL	NULL	NULL	53594	NULL	56.487	12.133	13881	1.31	849	875	15
0	52422	2016-05-19	2016-05-20	0	4.0	NULL	9	1.07	0.97	4	200	NULL	45.0	27	19.0	3.5	86	7	97.0	0.0	4.92	0.56	9	1.14	208.0	69.0	12.0	2.2	63.0	293	0.738	250.0	0.32	459.0	576	1.36	-2.0	111.0	7.74	12.465	145.0	40598	0.54	0.427	0.093	7971	1.0	15	398	11
0	52423	2016-05-19	2016-05-19	0	13.0	NULL	NULL	1.05	NULL	1	NULL	1434	100.0	2057	98.0	13.0	868	NULL	610.0	0.0	61.18	NULL	NULL	1.1	988.0	388.0	13.0	2.9	707.0	NULL	1.815	806.0	0.28	986.0	238	1.813	-106.0	378.0	77.873	47.528	281.0	NULL	0.66	20.48	5.153	26181	1.0	138	126	18
0	52424	2016-05-19	2016-05-19	1	NULL	NULL	NULL	1.08	NULL	17	NULL	533	NULL	795	NULL	NULL	757	NULL	NULL	NULL	37.547	0.73	NULL	1.11	NULL	177.0	NULL	2.8	NULL	950	NULL	872.0	0.32	1143.0	1403	NULL	-13.0	415.0	40.493	40.916	283.0	NULL	0.57	20.48	5.153	0	NULL	1	264645	17
0	52425	2016-05-19	2016-06-04	0	NULL	NULL	NULL	1.06	NULL	0	NULL	1306	NULL	1936	NULL	NULL	504	NULL	759.0	NULL	37.827	0.36	NULL	1.07	947.0	80.0	5.0	2.3	748.0	160	0.441	89.0	0.4	197.0	298	0.293	NULL	188.0	14.647	43.13	199.0	NULL	0.36	0.667	0.093	9485	1.0	30	649	23
0	52429	2016-05-19	2016-05-20	0	2.0	NULL	1	1.0	0.0	0	0	NULL	100.0	3	54.0	3.0	NULL	10	500.0	4.0	0.067	NULL	1	1.02	549.0	98.0	12.0	2.5	500.0	8	0.351	8.0	0.6	9.0	9	0.92	0.0	49.0	0.353	0.353	49.0	128712	NULL	0.053	NULL	198	1.03	166	6335	23
0	52430	2016-05-19	2016-06-15	0	15.0	NULL	9	1.01	0.67	0	6	262	60.0	344	39.0	20.7	276	60	NULL	8.0	94.313	0.46	9	1.08	NULL	1104.0	10.0	2.5	NULL	542	1.203	772.0	0.36	1169.0	935	NULL	NULL	378.0	43.413	69.284	424.0	39133	0.46	1.047	0.093	132	1.0	90	19375	16
0	52431	2016-05-19	2016-05-19	0	1.0	NULL	2	1.1	0.01	0	1	246	60.0	697	8.0	1.0	215	42	-44.0	5.0	7.8	0.39	2	1.11	95.0	99.0	13.0	2.0	-23.0	88	0.008	421.0	0.35	715.0	252	0.007	4.0	139.0	14.427	13.346	118.0	65732	0.41	2.14	0.587	18039	1.0	148	2297	14
0	52432	2016-05-19	2016-06-08	1	NULL	NULL	1	1.06	1.0	0	1	693	40.0	1090	28.0	NULL	725	16	104.0	43.0	45.333	NULL	1	1.01	284.0	208.0	10.0	1.4	185.0	11	NULL	254.0	0.63	440.0	17	-0.267	NULL	180.0	17.433	28.39	99.0	377673	0.07	1.04	0.073	608	1.0	32	646	8
0	52436	2016-05-19	2016-05-19	0	9.0	NULL	1	1.01	0.0	0	0	7	80.0	9	92.0	8.5	10	NULL	676.0	100.0	0.78	NULL	1	1.01	923.0	142.0	13.0	2.5	676.0	2	1.646	2.0	0.76	3.0	3	1.64	NULL	247.0	2.767	2.767	247.0	121214	NULL	0.507	0.113	6442	1.08	7	1375	19
0	52437	2016-05-19	2016-05-26	0	NULL	NULL	2	1.23	0.0	11	0	89	80.0	249	70.0	NULL	202	NULL	492.0	17.0	5.427	0.63	2	1.12	700.0	97.0	13.0	2.5	553.0	216	0.753	455.0	0.33	665.0	422	NULL	14.0	208.0	18.973	57.61	147.0	412534	0.42	1.0	0.087	NULL	NULL	33	NULL	23
0	52438	2016-05-19	2016-05-20	0	2.0	NULL	3	1.01	0.38	NULL	8	364	80.0	463	52.0	2.2	154	8	NULL	9.0	96.287	NULL	3	NULL	521.0	422.0	12.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-0.067	NULL	NULL	NULL	NULL	NULL	7477	NULL	3.127	0.267	333	1.29	37	1604	10
0	52439	2016-05-19	2016-05-19	1	NULL	NULL	NULL	1.08	0.0	0	0	784	40.0	1204	45.0	NULL	927	NULL	657.0	0.0	36.413	0.21	1	1.06	910.0	267.0	13.0	4.3	622.0	1734	1.674	1101.0	0.66	1593.0	1969	NULL	19.0	253.0	107.407	119.353	288.0	405075	0.35	8.407	2.133	9697	NULL	54	1364	19
0	52440	2016-05-19	2016-05-20	1	NULL	NULL	1	1.04	0.0	2	0	1646	40.0	2109	NULL	NULL	426	NULL	-73.0	NULL	39.56	0.29	1	1.04	120.0	196.0	13.0	3.8	-107.0	3861	-0.069	2644.0	0.31	3989.0	6025	NULL	-12.0	193.0	164.02	95.865	227.0	399735	0.31	5.153	0.933	NULL	NULL	1	NULL	23
1	52441	2016-05-19	2016-05-19	0	NULL	NULL	NULL	1.0	NULL	11	NULL	26	NULL	38	NULL	NULL	10	NULL	NULL	NULL	3.287	0.14	NULL	1.02	NULL	19.0	NULL	2.6	NULL	155	NULL	775.0	0.29	1078.0	209	NULL	9.0	95.0	4.313	25.085	118.0	NULL	0.1	1.933	0.387	136148	NULL	10	6	13
0	52442	2016-05-19	2016-05-27	0	2.0	NULL	2	1.03	0.5	0	1	63	60.0	146	36.0	2.0	120	NULL	180.0	23.0	25.6	0.38	2	1.09	369.0	142.0	12.0	2.5	146.0	516	0.185	1021.0	0.27	1625.0	977	0.627	8.0	189.0	46.673	72.623	223.0	292914	0.42	0.893	0.093	10667	1.0	4	1325	15
0	52444	2016-05-19	2016-05-19	0	3.0	1	11	1.13	0.58	0	200	2533	55.0	3894	27.0	5.4	1575	15	100.0	90.0	48.547	0.17	11	1.09	250.0	195.0	13.0	2.4	90.0	104	1.186	444.0	0.27	693.0	172	1.18	-13.0	150.0	6.353	17.909	160.0	455	0.49	0.707	0.167	448	1.09	219	2672	15
0	52445	2016-05-19	2016-06-09	0	3.0	NULL	2	1.01	0.0	NULL	0	81	60.0	170	24.0	4.3	250	36	NULL	15.0	69.647	NULL	2	NULL	249.0	188.0	13.0	NULL	NULL	NULL	0.164	NULL	NULL	NULL	NULL	0.16	NULL	NULL	NULL	NULL	NULL	19580	NULL	0.167	0.013	3063	1.2	107	597	15
1	52447	2016-05-19	2016-05-20	0	3.0	NULL	5	1.17	0.0	2	2	9248	66.7	12924	26.0	11.0	6688	NULL	26.0	0.0	174.867	0.67	5	1.1	254.0	111.0	13.0	3.9	5.0	1991	0.225	1869.0	0.2	2741.0	2840	0.22	3.0	228.0	75.993	67.759	250.0	13782	0.59	3.233	0.653	6413	1.07	55	2377	10
0	52449	2016-05-19	2016-06-01	0	NULL	NULL	6	1.01	0.0	0	1	25	88.0	86	35.0	NULL	19	NULL	146.0	4.0	7.847	0.11	6	1.08	348.0	103.0	13.0	3.5	153.0	489	0.883	668.0	0.17	1071.0	934	1.053	NULL	202.0	28.533	87.24	195.0	241996	0.06	2.073	0.12	66968	NULL	78	49	21
1	52452	2016-05-19	2016-05-20	0	2.0	NULL	4	1.04	0.0	0	0	174	50.0	323	12.0	4.5	460	24	63.0	7.0	43.547	NULL	4	1.04	129.0	95.0	13.0	2.2	10.0	24	0.217	882.0	0.5	1034.0	46	0.1	-14.0	66.0	12.573	32.757	119.0	30857	0.27	2.193	0.333	7458	1.3	184	1190	10
0	52454	2016-05-19	2016-05-20	0	NULL	NULL	3	1.04	0.0	0	0	795	80.0	1021	78.0	NULL	573	2	714.0	50.0	63.093	0.3	3	1.08	784.0	188.0	13.0	3.9	148.0	1441	2.156	1627.0	0.09	2271.0	2399	2.153	29.0	70.0	68.307	125.614	636.0	140990	0.3	10.593	1.74	130474	NULL	4	452	22
0	52455	2016-05-19	2016-05-27	0	NULL	NULL	2	1.07	0.5	0	1	11	40.0	33	13.0	NULL	117	NULL	79.0	40.0	7.473	NULL	2	1.04	139.0	58.0	13.0	1.7	39.0	6	0.021	69.0	0.85	152.0	20	0.02	1.0	60.0	4.513	10.784	100.0	293011	0.45	0.34	0.033	NULL	NULL	1	NULL	23
1	52456	2016-05-19	2016-05-21	0	4.0	NULL	16	1.04	0.31	NULL	5	NULL	90.0	31	100.0	3.5	163	NULL	NULL	34.0	21.787	NULL	16	NULL	994.0	380.0	13.0	NULL	NULL	NULL	8.155	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	11970	NULL	5.36	0.973	1519	1.31	187	16266	13
0	52459	2016-05-19	2016-05-19	0	NULL	NULL	1	1.04	0.0	0	0	2800	100.0	4162	43.0	NULL	1820	NULL	358.0	0.0	201.193	0.13	1	1.03	438.0	111.0	13.0	1.7	255.0	646	0.209	1005.0	0.39	1065.0	1084	0.207	41.0	80.0	173.647	120.985	183.0	123206	0.16	56.487	12.133	7501	1.5	14	437	14
1	52464	2016-05-19	2016-05-21	0	NULL	NULL	1	1.03	0.0	0	0	NULL	40.0	24	23.0	NULL	40	NULL	147.0	50.0	7.667	0.02	1	1.01	239.0	158.0	13.0	2.0	173.0	507	0.117	660.0	0.09	767.0	550	0.113	-50.0	92.0	63.653	89.147	67.0	245169	0.02	6.207	0.92	17766	NULL	10	406	9
1	52465	2016-05-19	2016-05-19	0	1.0	5	4	1.01	0.25	0	1	5	40.0	11	9.0	3.7	3	69	11.0	15.0	0.813	NULL	4	1.06	99.0	78.0	13.0	1.5	11.0	60	NULL	60.0	0.36	112.0	112	NULL	NULL	88.0	1.78	1.78	88.0	1928	NULL	0.02	0.007	612	1.33	80	1965	16
0	52470	2016-05-19	2016-05-19	0	3.0	NULL	19	1.04	0.11	0	2	1595	91.8	2475	84.0	4.3	2441	64	3.0	100.0	287.44	0.29	19	1.04	877.0	720.0	12.0	5.3	168.0	843	10.384	1220.0	0.36	1797.0	1203	8.053	7.0	874.0	148.867	144.016	710.0	37609	0.34	8.407	2.133	902	1.31	2	8936	8
1	52472	2016-05-19	2016-05-19	1	5.0	1	13	1.18	0.38	0	5	216	70.0	441	19.0	5.5	711	35	-79.0	17.0	19.093	0.75	13	1.18	184.0	263.0	13.0	2.4	-20.0	216	0.701	302.0	0.37	573.0	440	0.36	-21.0	263.0	19.093	11.746	204.0	373	0.7	0.947	0.273	373	1.26	540	4322	21
0	52473	2016-05-19	2016-05-19	0	NULL	NULL	NULL	1.05	NULL	0	NULL	37	NULL	115	NULL	NULL	122	NULL	NULL	NULL	10.247	0.5	NULL	1.04	NULL	138.0	NULL	2.8	NULL	525	NULL	478.0	0.27	854.0	1010	NULL	6.0	196.0	45.533	22.42	128.0	NULL	0.57	3.887	0.807	45272	1.0	34	487	6
0	52475	2016-05-19	2016-05-19	0	NULL	NULL	NULL	1.07	NULL	22	NULL	294	NULL	458	NULL	NULL	132	NULL	NULL	NULL	6.667	NULL	NULL	1.13	NULL	79.0	NULL	3.2	NULL	75	NULL	745.0	0.22	1025.0	310	NULL	-1.0	333.0	36.653	32.068	257.0	NULL	0.56	1.207	0.287	4955	1.0	39	665	23
1	52479	2016-05-19	2016-05-19	0	NULL	1	5	1.01	0.33	0	79	NULL	53.3	NULL	14.0	NULL	2	6	12.0	12.0	0.907	0.42	5	1.12	122.0	32.0	13.0	1.5	12.0	1331	0.08	1331.0	0.18	1772.0	1772	0.073	-11.0	110.0	31.453	31.453	110.0	111748	0.42	15.293	3.933	4822	2.0	27	1338	18
0	52480	2016-05-19	2016-05-19	0	NULL	NULL	7	1.02	0.0	NULL	0	2	40.0	13	14.0	NULL	32	NULL	NULL	75.0	4.353	NULL	7	NULL	144.0	113.0	13.0	NULL	NULL	NULL	0.284	NULL	NULL	NULL	NULL	0.28	NULL	NULL	NULL	NULL	NULL	160041	NULL	1.487	0.32	10190	NULL	47	1161	18
1	52481	2016-05-19	2016-05-19	1	1.0	NULL	7	1.04	0.29	1	2	232	40.0	404	13.0	1.0	42	NULL	51.0	40.0	3.18	NULL	7	1.1	139.0	106.0	13.0	1.7	46.0	22	0.346	45.0	0.41	187.0	208	0.34	3.0	88.0	2.46	7.805	93.0	154807	0.55	0.147	0.047	20926	1.0	27	723	18
0	52482	2016-05-19	2016-05-19	0	NULL	NULL	NULL	1.01	NULL	22	NULL	50	NULL	59	NULL	NULL	83	3	NULL	NULL	24.013	0.07	NULL	1.03	NULL	228.0	NULL	4.7	NULL	2407	NULL	1517.0	0.15	2304.0	3401	NULL	-27.0	669.0	170.167	152.824	757.0	NULL	0.05	1.433	0.167	20	1.0	85	83	13
1	52483	2016-05-19	2016-05-20	1	NULL	NULL	2	1.12	0.5	0	1	24	40.0	44	16.0	NULL	111	NULL	84.0	51.0	3.887	NULL	2	1.07	179.0	99.0	13.0	1.7	88.0	24	0.093	145.0	0.54	306.0	73	0.087	7.0	95.0	2.313	3.923	91.0	110185	0.63	2.52	0.54	20162	1.5	12	308	21
0	52484	2016-05-19	2016-06-09	0	2.0	NULL	2	1.03	0.0	NULL	0	2041	100.0	2409	100.0	2.5	1247	37	NULL	54.0	225.04	NULL	2	NULL	1191.0	519.0	5.0	NULL	NULL	NULL	2.543	NULL	NULL	NULL	NULL	4.8	NULL	NULL	NULL	NULL	NULL	115902	NULL	0.64	0.08	495	1.06	206	8272	18
0	52485	2016-05-19	2016-05-19	0	NULL	NULL	NULL	1.0	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2	0.03	NULL	1.02	NULL	138.0	9.0	2.5	NULL	373	NULL	373.0	0.16	403.0	403	NULL	0.0	112.0	16.28	16.28	112.0	NULL	0.03	3.207	0.413	6673	1.0	78	1126	22
1	52486	2016-05-19	2016-05-20	0	1.0	1	NULL	1.15	NULL	0	NULL	111	NULL	164	NULL	1.0	38	43	NULL	NULL	1.227	NULL	NULL	1.01	NULL	97.0	12.0	2.0	NULL	2	NULL	237.0	1.0	431.0	2	NULL	3.0	128.0	0.573	7.63	113.0	NULL	0.17	2.507	0.353	368	1.0	56	891	12
1	52487	2016-05-19	2016-05-19	0	NULL	NULL	NULL	1.02	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	6	NULL	NULL	NULL	0.587	0.52	NULL	1.02	NULL	46.0	NULL	1.5	NULL	168	NULL	168.0	0.49	266.0	266	NULL	0.0	119.0	13.847	13.847	119.0	NULL	0.52	0.833	0.207	NULL	NULL	4	NULL	6
0	52489	2016-05-19	2016-05-19	0	3.0	NULL	1	1.07	1.0	0	1	242	NULL	463	NULL	8.8	318	NULL	NULL	NULL	13.013	NULL	1	1.03	NULL	248.0	NULL	1.5	NULL	NULL	NULL	37.0	0.67	59.0	39	NULL	0.0	180.0	2.02	7.64	210.0	100932	NULL	56.487	12.133	8015	1.0	17	565	21
0	52492	2016-05-19	2016-05-19	0	13.0	1	5	1.12	0.49	0	39	172	40.0	132	12.0	11.0	139	22	-43.0	26.0	5.987	0.68	5	1.11	116.0	60.0	13.0	2.1	-5.0	80	0.44	243.0	0.51	323.0	109	0.447	1.0	159.0	4.727	5.284	122.0	55404	0.6	0.133	0.013	4821	1.18	45	2586	17
1	52493	2016-05-19	2016-05-19	0	6.0	NULL	1	1.07	0.0	0	0	2086	80.0	2992	58.0	5.5	1634	NULL	192.0	24.0	102.9	0.34	1	1.06	581.0	342.0	13.0	4.0	253.0	4869	0.575	4229.0	0.25	6538.0	7386	0.573	39.0	389.0	259.547	238.6	328.0	80776	0.33	8.407	2.133	1576	1.0	1	426	15
0	52494	2016-05-19	2016-06-13	1	NULL	NULL	NULL	1.03	NULL	1	NULL	NULL	NULL	1	NULL	NULL	16	NULL	NULL	NULL	2.913	NULL	NULL	1.03	NULL	110.0	NULL	0.7	NULL	NULL	NULL	992.0	0.81	641.0	1	NULL	NULL	110.0	2.913	19.117	142.0	NULL	0.23	0.873	0.113	NULL	NULL	4	NULL	13
0	52495	2016-05-19	2016-06-08	0	2.0	NULL	NULL	1.05	NULL	0	NULL	2	NULL	5	NULL	2.0	34	29	NULL	NULL	2.933	NULL	NULL	1.06	NULL	128.0	NULL	1.4	NULL	NULL	NULL	15.0	1.0	39.0	NULL	NULL	NULL	100.0	0.833	2.087	115.0	NULL	NULL	0.967	0.153	9449	1.0	35	1148	22
0	52496	2016-05-19	2016-05-20	1	3.0	NULL	8	1.12	0.35	1	30	946	68.0	1054	21.0	5.8	188	NULL	59.0	81.0	6.7	0.82	8	1.06	215.0	60.0	NULL	2.8	32.0	1071	0.544	749.0	0.24	1109.0	1650	NULL	-15.0	156.0	32.42	29.74	182.0	18881	0.84	14.527	3.227	18873	1.4	48	2157	16
0	52498	2016-05-19	2016-05-19	0	NULL	NULL	1	1.05	0.0	0	0	208	80.0	367	16.0	NULL	43	NULL	84.0	21.0	4.253	NULL	1	1.04	161.0	99.0	NULL	1.6	73.0	64	0.035	161.0	0.69	245.0	101	NULL	2.0	77.0	2.407	5.373	88.0	52562	0.25	6.673	1.573	NULL	NULL	1	NULL	17
0	52500	2016-05-19	2016-05-22	0	NULL	NULL	NULL	1.05	NULL	0	NULL	1290	NULL	2053	NULL	NULL	474	NULL	NULL	NULL	33.313	0.4	NULL	1.07	NULL	78.0	NULL	4.0	NULL	2618	NULL	2618.0	0.24	4096.0	4096	NULL	-28.0	240.0	69.373	69.373	240.0	NULL	0.4	0.753	0.153	8813	NULL	11	114	9
0	52501	2016-05-19	2016-05-21	1	10.0	NULL	6	1.04	0.17	4	1	1242	76.0	1637	58.0	12.2	1039	163	-196.0	32.0	127.813	0.11	6	1.04	584.0	780.0	13.0	4.3	-180.0	1242	1.692	856.0	0.34	1043.0	1636	5.18	3.0	780.0	127.813	97.54	764.0	7154	0.14	2.973	0.347	798	1.18	100	8131	23
0	52502	2016-05-19	2016-05-19	0	8.0	NULL	4	1.09	0.0	0	0	1240	70.0	1849	41.0	8.2	965	NULL	213.0	21.0	38.027	0.73	4	1.08	411.0	358.0	13.0	3.8	171.0	349	0.923	901.0	0.43	1024.0	502	2.36	-2.0	198.0	18.44	26.793	240.0	36614	0.67	5.773	1.027	17429	1.38	26	1115	16
0	52504	2016-05-19	2016-05-20	1	NULL	NULL	NULL	1.08	NULL	0	NULL	666	NULL	1187	NULL	NULL	695	NULL	NULL	NULL	34.453	0.52	NULL	1.08	NULL	153.0	NULL	1.6	NULL	666	NULL	189.0	0.32	302.0	1186	NULL	6.0	153.0	34.453	14.535	139.0	NULL	0.51	11.26	1.78	34591	NULL	8	275	1
1	52506	2016-05-19	2016-05-22	0	NULL	NULL	NULL	1.01	0.5	0	1	447	60.0	569	17.0	NULL	329	NULL	-68.0	2.0	131.327	0.01	2	1.01	171.0	210.0	13.0	3.9	-139.0	315	0.093	349.0	0.19	453.0	469	NULL	0.0	239.0	195.64	103.537	310.0	25059	0.03	1.22	0.147	4893	NULL	11	595	12
0	52509	2016-05-19	2016-05-19	1	2.0	NULL	NULL	1.04	NULL	19	NULL	NULL	NULL	19	NULL	3.0	24	119	NULL	NULL	2.7	NULL	NULL	1.0	NULL	210.0	NULL	1.9	NULL	NULL	NULL	NULL	NULL	9.0	1	NULL	-48.0	278.0	0.253	1.291	249.0	NULL	NULL	11.927	2.887	97	1.0	91	816	16
0	52513	2016-05-19	2016-05-20	0	7.0	1	3	1.04	0.0	13	0	2038	100.0	2701	62.0	15.3	1071	216	513.0	17.0	114.06	0.08	3	1.04	624.0	111.0	13.0	4.2	349.0	2038	NULL	1622.0	0.19	2068.0	2698	NULL	2.0	111.0	114.06	84.707	275.0	549	0.07	2.027	0.16	357	1.43	34	1436	21
0	52514	2016-05-19	2016-05-22	1	NULL	NULL	NULL	1.07	NULL	0	NULL	712	NULL	1132	NULL	NULL	334	NULL	NULL	NULL	12.893	NULL	NULL	1.07	NULL	222.0	NULL	3.1	NULL	32	NULL	276.0	0.52	504.0	56	NULL	-2.0	100.0	11.3	11.699	143.0	NULL	0.6	0.02	NULL	6314	NULL	19	100	11
0	52515	2016-05-19	2016-05-19	1	1.0	NULL	NULL	1.19	NULL	0	NULL	801	NULL	1204	NULL	1.0	597	24	NULL	NULL	14.34	NULL	NULL	1.09	NULL	458.0	NULL	4.0	NULL	33	NULL	392.0	0.38	611.0	110	NULL	-7.0	211.0	5.527	9.896	260.0	NULL	0.66	0.053	0.007	4871	1.0	15	201	20
1	52516	2016-05-19	2016-05-19	0	1.0	NULL	1	1.09	0.0	0	0	174	60.0	288	9.0	1.0	132	NULL	-52.0	38.0	3.993	0.54	1	1.1	99.0	99.0	13.0	1.8	-45.0	112	NULL	239.0	0.32	471.0	280	NULL	6.0	151.0	3.973	7.994	144.0	11374	0.6	2.14	0.587	5945	1.5	4	61	19
0	52517	2016-05-19	2016-06-01	1	NULL	NULL	NULL	1.01	NULL	0	NULL	652	NULL	729	NULL	NULL	373	NULL	NULL	NULL	117.013	0.07	NULL	1.03	NULL	239.0	NULL	1.5	NULL	641	NULL	505.0	0.24	487.0	812	NULL	NULL	130.0	81.86	41.909	189.0	NULL	0.05	0.753	0.067	NULL	NULL	8	NULL	22
0	52518	2016-05-19	2016-05-20	1	10.0	NULL	NULL	1.09	NULL	17	NULL	NULL	NULL	13	NULL	9.5	63	51	NULL	NULL	3.04	NULL	NULL	1.07	NULL	226.0	NULL	2.3	NULL	NULL	NULL	284.0	0.43	333.0	105	NULL	-7.0	188.0	41.413	17.917	182.0	NULL	0.54	2.627	0.46	578	1.0	3	1336	16
0	52519	2016-05-19	2016-05-19	0	NULL	1	NULL	1.08	NULL	3	NULL	NULL	NULL	186	NULL	NULL	460	24	NULL	NULL	33.213	0.25	NULL	1.07	NULL	266.0	12.0	3.8	NULL	5060	NULL	5060.0	0.23	3289.0	6392	NULL	14.0	112.0	110.187	71.7	189.0	NULL	0.25	8.967	1.887	2972	NULL	20	395	15
0	52521	2016-05-19	2016-05-19	0	NULL	NULL	NULL	1.05	NULL	1	NULL	252	NULL	357	NULL	NULL	271	NULL	NULL	NULL	28.013	0.09	NULL	1.03	NULL	169.0	NULL	1.1	NULL	749	NULL	523.0	0.18	911.0	1437	NULL	3.0	61.0	81.733	43.942	110.0	NULL	0.18	26.133	4.967	3562	NULL	110	439	20
0	52522	2016-05-19	2016-05-19	0	13.0	NULL	NULL	1.09	NULL	6	NULL	446	NULL	617	NULL	12.5	545	113	NULL	NULL	18.987	0.41	NULL	1.11	NULL	318.0	NULL	1.8	NULL	1330	NULL	1210.0	0.39	1893.0	2456	NULL	-6.0	251.0	38.293	54.034	235.0	NULL	0.35	56.487	12.133	1572	1.0	24	349	18
